,close
1873,1919.43
1874,1919.2
1875,1918.1
1876,1916.42
1877,1917.0
1878,1917.16
1879,1917.2
1880,1917.2
1881,1917.01
1882,1917.18
1883,1916.61
1884,1916.99
1885,1916.81
1886,1916.8
1887,1916.61
1888,1917.79
1889,1917.99
1890,1916.81
1891,1915.16
1892,1915.4
1893,1916.0
1894,1915.39
1895,1916.4
1896,1916.01
1897,1916.27
1898,1916.27
1899,1917.0
1900,1916.41
1901,1916.41
1902,1916.22
1903,1916.22
1904,1916.22
1905,1916.09
1906,1917.19
1907,1917.12
1908,1917.19
1909,1917.2
1910,1917.59
1911,1918.07
1912,1920.99
1913,1921.42
1914,1920.44
1915,1920.0
1916,1919.81
1917,1919.8
1918,1919.99
1919,1920.0
1920,1919.45
1921,1919.3
1922,1918.48
1923,1918.58
1924,1918.58
1925,1918.47
1926,1918.07
1927,1918.08
1928,1918.19
1929,1917.91
1930,1916.81
1931,1916.13
1932,1917.61
1933,1916.64
1934,1916.63
1935,1915.35
1936,1915.83
1937,1915.93
1938,1916.6
1939,1916.99
1940,1916.47
1941,1916.6
1942,1916.99
1943,1916.21
1944,1915.33
1945,1914.07
1946,1914.6
1947,1915.2
1948,1915.19
1949,1915.73
1950,1916.0
1951,1916.2
1952,1916.55
1953,1916.77
1954,1916.56
1955,1916.8
1956,1916.92
1957,1916.68
1958,1916.15
1959,1915.01
1960,1914.01
1961,1913.39
1962,1912.91
1963,1913.8
1964,1912.63
1965,1912.88
1966,1911.79
1967,1911.6
1968,1912.37
1969,1914.2
1970,1913.8
1971,1914.6
1972,1914.55
1973,1916.01
1974,1916.52
1975,1918.7
1976,1918.62
1977,1919.51
1978,1919.62
1979,1919.51
1980,1919.58
1981,1918.39
1982,1918.58
1983,1918.99
1984,1918.99
1985,1919.19
1986,1918.81
1987,1917.61
1988,1917.77
1989,1917.78
1990,1917.77
1991,1917.23
1992,1917.59
1993,1916.83
1994,1916.16
1995,1916.14
1996,1915.3
1997,1915.2
1998,1915.61
1999,1914.52
2000,1915.73
2001,1914.81
2002,1915.66
2003,1917.0
2004,1917.37
2005,1917.03
2006,1917.0
2007,1916.61
2008,1916.28
2009,1916.48
2010,1916.48
2011,1915.7
2012,1915.23
2013,1915.37
2014,1916.18
2015,1917.2
2016,1917.2
2017,1917.19
2018,1917.31
2019,1916.86
2020,1917.39
2021,1917.6
2022,1917.8
2023,1917.64
2024,1918.0
2025,1918.0
2026,1918.0
2027,1918.29
2028,1916.71
2029,1916.4
2030,1916.01
2031,1915.6
2032,1916.2
2033,1915.5
2034,1915.68
2035,1914.17
2036,1913.4
2037,1913.6
2038,1914.4
2039,1914.2
2040,1914.22
2041,1914.56
2042,1916.74
2043,1915.8
2044,1914.95
2045,1914.62
2046,1915.49
2047,1915.29
2048,1915.65
2049,1915.4
2050,1913.43
2051,1913.59
2052,1913.11
2053,1913.92
2054,1914.0
2055,1914.0
2056,1914.99
2057,1914.27
2058,1914.27
2059,1914.49
2060,1915.26
2061,1915.78
2062,1915.41
2063,1915.81
2064,1915.8
2065,1916.41
2066,1916.6
2067,1917.4
2068,1917.6
2069,1917.4
2070,1917.21
2071,1919.13
2072,1917.8
2073,1918.4
2074,1918.4
2075,1918.6
2076,1918.52
2077,1918.58
2078,1918.57
2079,1918.41
2080,1916.25
2081,1916.4
2082,1916.72
2083,1916.24
2084,1916.4
2085,1916.25
2086,1915.41
2087,1915.41
2088,1915.88
2089,1915.88
2090,1915.69
2091,1915.68
2092,1915.98
2093,1916.39
2094,1915.99
2095,1915.98
2096,1916.4
2097,1916.59
2098,1916.6
2099,1916.33
2100,1915.6
2101,1915.92
2102,1915.74
2103,1915.65
2104,1915.64
2105,1915.76
2106,1915.76
2107,1916.47
2108,1916.17
2109,1915.8
2110,1916.8
2111,1916.21
2112,1916.44
2113,1916.8
2114,1917.45
2115,1916.98
2116,1915.78
2117,1915.78
2118,1915.4
2119,1916.09
2120,1917.55
2121,1919.22
2122,1920.72
2123,1922.56
2124,1923.0
2125,1921.34
2126,1921.8
2127,1922.19
2128,1922.87
2129,1925.0
2130,1922.17
2131,1922.8
2132,1923.0
2133,1922.63
2134,1923.2
2135,1921.81
2136,1922.0
2137,1920.8
2138,1921.33
2139,1921.9
2140,1920.62
2141,1918.26
2142,1919.83
2143,1920.0
2144,1920.76
2145,1920.01
2146,1919.6
2147,1918.09
2148,1917.85
2149,1917.38
2150,1917.79
2151,1918.43
2152,1918.79
2153,1920.33
2154,1920.0
2155,1919.92
2156,1920.01
2157,1920.59
2158,1921.95
2159,1921.49
2160,1922.73
2161,1923.86
2162,1924.54
2163,1923.76
2164,1923.2
2165,1921.93
2166,1921.73
2167,1921.65
2168,1921.66
2169,1921.66
2170,1922.2
2171,1922.2
2172,1922.2
2173,1922.9
2174,1922.61
2175,1924.29
2176,1924.45
2177,1923.66
2178,1923.61
2179,1922.71
2180,1922.17
2181,1922.4
2182,1922.4
2183,1922.39
2184,1922.27
2185,1922.2
2186,1922.2
2187,1921.82
2188,1921.2
2189,1921.6
2190,1922.2
2191,1922.16
2192,1921.83
2193,1921.99
2194,1921.0
2195,1921.01
2196,1920.59
2197,1920.35
2198,1920.51
2199,1920.8
2200,1920.99
2201,1921.96
2202,1923.0
2203,1922.79
2204,1923.48
2205,1923.35
2206,1923.87
2207,1924.4
2208,1925.32
2209,1925.61
2210,1924.81
2211,1923.54
2212,1924.56
2213,1923.85
2214,1923.87
2215,1921.79
2216,1921.89
2217,1921.31
2218,1921.75
2219,1921.75
2220,1921.79
2221,1921.6
2222,1921.74
2223,1921.22
2224,1921.8
2225,1921.8
2226,1923.99
2227,1924.34
2228,1924.99
2229,1925.29
2230,1925.45
2231,1925.99
2232,1925.98
2233,1925.05
2234,1925.05
2235,1924.81
2236,1925.26
2237,1926.25
2238,1925.2
2239,1925.35
2240,1925.69
2241,1926.6
2242,1925.39
2243,1924.81
2244,1925.52
2245,1924.2
2246,1923.8
2247,1922.65
2248,1922.65
2249,1923.19
2250,1922.6
2251,1922.15
2252,1922.19
2253,1922.8
2254,1922.36
2255,1922.46
2256,1924.57
2257,1925.18
2258,1925.54
2259,1926.25
2260,1926.07
2261,1926.07
2262,1924.83
2263,1925.21
2264,1925.79
2265,1925.65
2266,1925.2
2267,1924.8
2268,1923.9
2269,1923.59
2270,1924.79
2271,1925.6
2272,1926.0
2273,1924.2
2274,1926.19
2275,1924.8
2276,1925.07
2277,1926.19
2278,1926.39
2279,1926.37
2280,1927.4
2281,1928.39
2282,1928.2
2283,1927.8
2284,1927.62
2285,1927.41
2286,1928.15
2287,1929.15
2288,1928.34
2289,1928.4
2290,1927.86
2291,1927.59
2292,1927.8
2293,1925.23
2294,1924.18
2295,1925.19
2296,1925.6
2297,1924.51
2298,1925.3
2299,1926.21
2300,1926.99
2301,1927.08
2302,1926.4
2303,1926.01
2304,1925.98
2305,1925.0
2306,1924.8
2307,1923.61
2308,1923.41
2309,1922.49
2310,1923.0
2311,1923.81
2312,1923.8
2313,1923.81
2314,1923.99
2315,1923.77
2316,1924.0
2317,1924.12
2318,1923.61
2319,1923.11
2320,1923.96
2321,1925.4
2322,1925.88
2323,1926.0
2324,1925.61
2325,1925.6
2326,1924.08
2327,1924.4
2328,1924.16
2329,1923.0
2330,1923.2
2331,1922.81
2332,1923.53
2333,1923.8
2334,1923.41
2335,1923.23
2336,1922.79
2337,1923.0
2338,1922.81
2339,1922.81
2340,1921.63
2341,1922.81
2342,1922.21
2343,1920.9
2344,1922.2
2345,1924.79
2346,1923.81
2347,1921.22
2348,1922.34
2349,1922.56
2350,1923.25
2351,1923.6
2352,1923.99
2353,1923.59
2354,1923.59
2355,1923.16
2356,1923.0
2357,1922.45
2358,1921.8
2359,1922.15
2360,1922.76
2361,1922.41
2362,1923.79
2363,1923.99
2364,1924.18
2365,1923.0
2366,1922.81
2367,1922.63
2368,1923.18
2369,1923.19
2370,1923.98
2371,1924.2
2372,1923.6
2373,1922.66
2374,1922.61
2375,1923.19
2376,1922.6
2377,1922.17
2378,1921.25
2379,1921.85
2380,1921.4
2381,1921.78
2382,1922.13
2383,1922.14
2384,1922.41
2385,1923.36
2386,1923.76
2387,1923.59
2388,1923.31
2389,1923.33
2390,1923.22
2391,1923.21
2392,1923.01
2393,1922.95
2394,1922.6
2395,1921.41
2396,1921.74
2397,1921.8
2398,1922.39
2399,1922.01
2400,1922.4
2401,1923.2
2402,1922.79
2403,1921.91
2404,1921.0
2405,1920.71
2406,1921.59
2407,1920.43
2408,1921.2
2409,1921.0
2410,1921.8
2411,1921.01
2412,1920.27
2413,1920.24
2414,1919.56
2415,1920.19
2416,1918.31
2417,1918.32
2418,1918.33
2419,1918.99
2420,1919.8
2421,1920.89
2422,1921.29
2423,1920.81
2424,1920.99
2425,1920.86
2426,1921.2
2427,1920.81
2428,1921.78
2429,1921.2
2430,1921.78
2431,1921.77
2432,1922.17
2433,1922.79
2434,1922.01
2435,1922.09
2436,1921.88
2437,1921.4
2438,1921.4
2439,1922.34
2440,1922.33
2441,1922.34
2442,1922.08
2443,1922.2
2444,1922.24
2445,1922.39
2446,1922.38
2447,1922.01
2448,1922.17
2449,1922.17
2450,1922.01
2451,1922.4
2452,1922.4
2453,1922.24
2454,1922.15
2455,1922.58
2456,1922.41
2457,1922.3
2458,1922.05
2459,1922.05
2460,1922.41
2461,1922.87
2462,1922.43
2463,1922.65
2464,1922.41
2465,1922.21
2466,1922.05
2467,1922.06
2468,1921.83
2469,1921.61
2470,1919.51
2471,1920.46
2472,1919.24
2473,1919.62
2474,1919.57
2475,1920.41
2476,1920.19
2477,1919.66
2478,1918.85
2479,1919.18
2480,1919.56
2481,1919.71
2482,1919.09
2483,1919.52
2484,1919.63
2485,1920.32
2486,1920.2
2487,1920.2
2488,1919.73
2489,1919.91
2490,1919.0
2491,1918.59
2492,1918.14
2493,1917.44
2494,1917.74
2495,1916.21
2496,1917.65
2497,1917.57
2498,1916.74
2499,1916.79
2500,1916.5
2501,1916.8
2502,1918.19
2503,1917.6
2504,1917.73
2505,1917.8
2506,1917.21
2507,1917.0
2508,1918.01
2509,1916.81
2510,1917.35
2511,1917.86
2512,1918.2
2513,1918.72
2514,1919.0
2515,1919.49
2516,1919.2
2517,1918.41
2518,1919.13
2519,1919.0
2520,1918.01
2521,1917.21
2522,1917.79
2523,1916.81
2524,1917.91
2525,1917.05
2526,1917.26
2527,1917.61
2528,1917.79
2529,1917.79
2530,1918.01
2531,1918.02
2532,1918.01
2533,1918.08
2534,1918.08
2535,1917.99
2536,1918.87
2537,1919.0
2538,1919.0
2539,1918.99
2540,1918.2
2541,1918.2
2542,1918.2
2543,1918.07
2544,1918.0
2545,1918.39
2546,1917.81
2547,1918.0
2548,1917.75
2549,1918.15
2550,1918.18
2551,1917.43
2552,1918.41
2553,1918.22
2554,1918.6
2555,1918.21
2556,1919.5
2557,1919.99
2558,1920.27
2559,1920.21
2560,1920.19
2561,1920.25
2562,1920.22
2563,1920.11
2564,1920.11
2565,1919.8
2566,1919.8
2567,1919.3
2568,1919.2
2569,1919.21
2570,1918.02
2571,1916.4
2572,1915.91
2573,1916.44
2574,1916.95
2575,1917.49
2576,1917.59
2577,1917.83
2578,1917.62
2579,1917.93
2580,1918.81
2581,1918.99
2582,1918.99
2583,1918.98
2584,1919.0
2585,1919.43
2586,1919.4
2587,1919.61
2588,1919.61
2589,1919.7
2590,1919.99
2591,1919.67
2592,1919.67
2593,1919.49
2594,1919.49
2595,1918.4
2596,1918.79
2597,1918.79
2598,1918.2
2599,1918.58
2600,1918.58
2601,1918.44
2602,1919.17
2603,1919.59
2604,1919.4
2605,1919.4
2606,1919.99
2607,1919.8
2608,1919.8
2609,1919.81
2610,1920.21
2611,1920.21
2612,1920.0
2613,1920.0
2614,1920.0
2615,1920.09
2616,1920.1
2617,1920.1
2618,1920.38
2619,1920.39
2620,1920.39
2621,1920.39
2622,1920.13
2623,1920.71
2624,1920.27
2625,1921.0
2626,1920.3
2627,1920.58
2628,1920.88
2629,1920.61
2630,1920.62
2631,1920.62
2632,1920.62
2633,1920.21
2634,1920.09
2635,1920.5
2636,1920.51
2637,1920.2
2638,1920.57
2639,1920.59
2640,1922.19
2641,1922.47
2642,1922.79
2643,1922.39
2644,1922.72
2645,1921.99
2646,1922.8
2647,1922.43
2648,1922.41
2649,1922.57
2650,1922.58
2651,1922.58
2652,1923.19
2653,1923.19
2654,1922.99
2655,1922.6
2656,1922.36
2657,1922.79
2658,1922.99
2659,1923.55
2660,1922.65
2661,1922.79
2662,1922.79
2663,1922.79
2664,1922.78
2665,1922.79
2666,1922.78
2667,1922.59
2668,1922.92
2669,1923.0
2670,1922.99
2671,1922.4
2672,1922.8
2673,1922.99
2674,1923.19
2675,1922.71
2676,1922.6
2677,1922.8
2678,1922.14
2679,1921.84
2680,1921.62
2681,1921.63
2682,1921.8
2683,1922.14
2684,1922.2
2685,1922.25
2686,1922.38
2687,1922.39
2688,1922.59
2689,1922.59
2690,1922.59
2691,1922.4
2692,1921.8
2693,1921.8
2694,1922.0
2695,1922.14
2696,1922.19
2697,1922.8
2698,1922.6
2699,1922.01
2700,1922.33
2701,1922.34
2702,1922.32
2703,1922.01
2704,1922.01
2705,1922.01
2706,1922.01
2707,1921.97
2708,1921.21
2709,1921.21
2710,1921.39
2711,1921.58
2712,1921.4
2713,1921.4
2714,1921.7
2715,1922.54
2716,1922.95
2717,1922.67
2718,1922.66
2719,1923.15
2720,1923.14
2721,1923.14
2722,1923.33
2723,1923.01
2724,1923.3
2725,1923.55
2726,1923.65
2727,1923.66
2728,1923.0
2729,1923.0
2730,1922.42
2731,1922.42
2732,1922.42
2733,1922.42
2734,1922.59
2735,1922.59
2736,1922.59
2737,1922.59
2738,1922.59
2739,1922.59
2740,1923.41
2741,1923.42
2742,1923.0
2743,1922.81
2744,1922.97
2745,1923.4
2746,1923.41
2747,1923.4
2748,1923.4
2749,1922.61
2750,1922.68
2751,1922.79
2752,1922.79
2753,1922.79
2754,1923.09
2755,1922.56
2756,1922.55
2757,1921.8
2758,1921.86
2759,1922.23
2760,1922.35
2761,1922.35
2762,1922.35
2763,1922.22
2764,1922.22
2765,1922.22
2766,1921.31
2767,1921.32
2768,1921.31
2769,1921.32
2770,1921.48
2771,1921.43
2772,1921.79
2773,1921.94
2774,1922.39
2775,1922.39
2776,1922.39
2777,1922.27
2778,1922.39
2779,1922.39
2780,1922.4
2781,1922.39
2782,1922.39
2783,1922.2
2784,1922.11
2785,1922.19
2786,1922.51
2787,1922.51
2788,1922.63
2789,1922.73
2790,1922.72
2791,1922.72
2792,1922.73
2793,1922.72
2794,1922.19
2795,1921.92
2796,1921.92
2797,1921.74
2798,1921.55
2799,1921.55
2800,1921.54
2801,1921.09
2802,1921.09
2803,1921.12
2804,1921.17
2805,1921.17
2806,1921.17
2807,1921.18
2808,1921.17
2809,1921.18
2810,1921.26
2811,1921.65
2812,1921.65
2813,1921.15
2814,1921.81
2815,1921.81
2816,1921.8
2817,1921.99
2818,1922.33
2819,1922.36
2820,1922.59
2821,1922.59
2822,1922.21
2823,1922.2
2824,1922.2
2825,1922.2
2826,1922.63
2827,1923.11
2828,1923.1
2829,1923.1
2830,1923.0
2831,1923.0
2832,1923.99
2833,1924.43
2834,1924.43
2835,1924.34
2836,1924.53
2837,1924.54
2838,1924.98
2839,1925.46
2840,1925.46
2841,1925.71
2842,1925.95
2843,1925.95
2844,1925.8
2845,1925.89
2846,1926.8
2847,1926.0
2848,1926.18
2849,1926.43
2850,1925.2
2851,1924.59
2852,1924.59
2853,1924.8
2854,1924.41
2855,1923.86
2856,1923.4
2857,1921.86
2858,1921.99
2859,1921.99
2860,1922.87
2861,1921.29
2862,1921.37
2863,1920.59
2864,1921.19
2865,1920.69
2866,1920.59
2867,1920.32
2868,1920.53
2869,1920.52
2870,1920.59
2871,1921.39
2872,1921.99
2873,1921.99
2874,1921.6
2875,1921.79
2876,1921.79
2877,1921.0
2878,1921.59
2879,1922.08
2880,1922.47
2881,1923.2
2882,1923.56
2883,1923.59
2884,1923.59
2885,1923.59
2886,1923.4
2887,1922.39
2888,1921.81
2889,1921.78
2890,1921.77
2891,1920.8
2892,1920.99
2893,1920.61
2894,1920.79
2895,1920.99
2896,1920.99
2897,1920.15
2898,1921.56
2899,1921.79
2900,1922.58
2901,1922.0
2902,1921.97
2903,1922.2
2904,1922.0
2905,1922.53
2906,1922.67
2907,1922.99
2908,1922.67
2909,1922.59
2910,1922.24
2911,1922.39
2912,1922.39
2913,1922.39
2914,1922.39
2915,1922.39
2916,1922.24
2917,1922.06
2918,1922.8
2919,1922.8
2920,1922.8
2921,1922.4
2922,1922.4
2923,1922.4
2924,1921.66
2925,1921.66
2926,1921.42
2927,1921.84
2928,1921.99
2929,1922.49
2930,1924.18
2931,1923.8
2932,1924.31
2933,1924.89
2934,1924.89
2935,1924.21
2936,1924.53
2937,1923.96
2938,1923.95
2939,1923.96
2940,1924.06
2941,1924.06
2942,1924.05
2943,1923.59
2944,1923.29
2945,1922.48
2946,1922.03
2947,1922.58
2948,1922.79
2949,1923.2
2950,1922.4
2951,1921.55
2952,1920.97
2953,1920.99
2954,1921.4
2955,1922.2
2956,1921.41
2957,1920.04
2958,1920.74
2959,1921.72
2960,1920.9
2961,1920.26
2962,1919.58
2963,1919.05
2964,1919.02
2965,1918.96
2966,1919.6
2967,1920.21
2968,1922.64
2969,1925.15
2970,1924.25
2971,1922.68
2972,1918.48
2973,1918.19
2974,1919.18
2975,1920.21
2976,1922.67
2977,1921.47
2978,1921.47
2979,1921.16
2980,1921.01
2981,1920.2
2982,1921.35
2983,1921.23
2984,1920.86
2985,1919.8
2986,1920.56
2987,1921.2
2988,1922.91
2989,1922.59
2990,1922.69
2991,1922.61
2992,1922.6
2993,1921.51
2994,1921.6
2995,1921.98
2996,1921.4
2997,1920.53
2998,1920.39
2999,1920.55
3000,1920.98
3001,1920.63
3002,1919.89
3003,1919.4
3004,1919.48
3005,1920.15
3006,1920.58
3007,1920.98
3008,1921.78
3009,1921.8
3010,1922.79
3011,1923.39
3012,1922.62
3013,1922.79
3014,1921.93
3015,1921.99
3016,1921.58
3017,1920.98
3018,1920.98
3019,1921.1
3020,1921.81
3021,1921.99
3022,1922.25
3023,1921.99
3024,1922.2
3025,1921.84
3026,1921.84
3027,1920.78
3028,1920.58
3029,1921.13
3030,1921.39
3031,1921.41
3032,1921.28
3033,1920.32
3034,1920.21
3035,1920.05
3036,1919.21
3037,1919.0
3038,1919.69
3039,1919.57
3040,1919.0
3041,1920.26
3042,1920.26
3043,1920.6
3044,1920.26
3045,1920.26
3046,1920.4
3047,1920.2
3048,1920.82
3049,1920.83
3050,1919.27
3051,1918.96
3052,1918.61
3053,1918.41
3054,1919.29
3055,1918.57
3056,1918.79
3057,1918.63
3058,1919.8
3059,1920.05
3060,1919.09
3061,1918.29
3062,1919.16
3063,1919.2
3064,1918.8
3065,1918.37
3066,1918.98
3067,1919.2
3068,1918.9
3069,1919.19
3070,1919.0
3071,1919.01
3072,1919.2
3073,1919.42
3074,1919.7
3075,1918.85
3076,1918.31
3077,1917.85
3078,1913.5
3079,1915.0
3080,1916.98
3081,1917.66
3082,1917.32
3083,1916.05
3084,1916.09
3085,1917.01
3086,1918.13
3087,1918.51
3088,1918.54
3089,1917.81
3090,1918.66
3091,1918.95
3092,1919.0
3093,1919.96
3094,1920.4
3095,1920.59
3096,1919.85
3097,1919.61
3098,1919.6
3099,1920.79
3100,1922.92
3101,1922.2
3102,1922.2
3103,1922.2
3104,1921.51
3105,1921.51
3106,1922.34
3107,1922.68
3108,1922.68
3109,1921.79
3110,1921.66
3111,1921.5
3112,1921.01
3113,1919.8
3114,1919.74
3115,1918.55
3116,1919.37
3117,1919.36
3118,1918.98
3119,1918.8
3120,1917.37
3121,1917.1
3122,1916.32
3123,1916.59
3124,1916.39
3125,1917.02
3126,1917.41
3127,1917.41
3128,1916.79
3129,1915.8
3130,1915.6
3131,1915.92
3132,1915.84
3133,1915.66
3134,1915.78
3135,1914.57
3136,1915.08
3137,1915.6
3138,1915.85
3139,1915.82
3140,1915.65
3141,1915.83
3142,1916.69
3143,1917.85
3144,1917.64
3145,1917.59
3146,1917.99
3147,1917.5
3148,1917.69
3149,1917.99
3150,1916.54
3151,1917.01
3152,1916.9
3153,1916.61
3154,1917.1
3155,1916.8
3156,1916.34
3157,1915.3
3158,1914.8
3159,1913.99
3160,1912.25
3161,1914.6
3162,1914.95
3163,1914.09
3164,1914.56
3165,1913.43
3166,1914.23
3167,1912.52
3168,1912.71
3169,1914.12
3170,1914.39
3171,1914.0
3172,1914.6
3173,1914.21
3174,1912.93
3175,1913.46
3176,1912.99
3177,1912.81
3178,1913.31
3179,1913.58
3180,1913.69
3181,1912.73
3182,1912.09
3183,1913.33
3184,1913.82
3185,1913.78
3186,1912.82
3187,1912.8
3188,1914.19
3189,1914.25
3190,1913.4
3191,1914.63
3192,1914.15
3193,1914.62
3194,1914.7
3195,1914.87
3196,1914.6
3197,1914.6
3198,1915.38
3199,1915.2
3200,1914.99
3201,1915.15
3202,1915.2
3203,1915.2
3204,1915.2
3205,1915.04
3206,1914.85
3207,1914.94
3208,1915.4
3209,1915.56
3210,1915.2
3211,1914.81
3212,1915.0
3213,1914.04
3214,1914.05
3215,1914.42
3216,1914.42
3217,1913.55
3218,1912.76
3219,1913.09
3220,1913.08
3221,1913.07
3222,1913.2
3223,1913.2
3224,1912.41
3225,1913.0
3226,1913.33
3227,1912.38
3228,1912.8
3229,1913.81
3230,1913.27
3231,1913.79
3232,1913.2
3233,1913.18
3234,1912.39
3235,1912.24
3236,1913.89
3237,1913.99
3238,1912.95
3239,1912.78
3240,1914.1
3241,1914.07
3242,1914.56
3243,1914.56
3244,1914.82
3245,1914.02
3246,1913.4
3247,1912.82
3248,1911.91
3249,1912.39
3250,1911.85
3251,1912.29
3252,1913.08
3253,1912.39
3254,1912.24
3255,1911.96
3256,1912.5
3257,1912.19
3258,1912.5
3259,1912.5
3260,1912.31
3261,1912.49
3262,1912.63
3263,1912.3
3264,1912.35
3265,1912.35
3266,1912.68
3267,1912.73
3268,1912.4
3269,1912.59
3270,1912.6
3271,1913.96
3272,1913.7
3273,1913.71
3274,1913.4
3275,1913.4
3276,1913.41
3277,1913.61
3278,1913.61
3279,1913.76
3280,1913.78
3281,1914.54
3282,1914.55
3283,1914.53
3284,1914.4
3285,1913.6
3286,1913.01
3287,1913.4
3288,1913.39
3289,1913.4
3290,1913.4
3291,1914.54
3292,1915.19
3293,1915.51
3294,1914.79
3295,1914.61
3296,1914.61
3297,1914.6
3298,1913.89
3299,1913.33
3300,1913.35
3301,1914.37
3302,1915.2
3303,1915.2
3304,1915.4
3305,1915.4
3306,1915.4
3307,1914.83
3308,1914.4
3309,1913.8
3310,1912.93
3311,1913.38
3312,1913.45
3313,1913.45
3314,1912.6
3315,1913.49
3316,1913.99
3317,1913.41
3318,1913.65
3319,1914.16
3320,1914.19
3321,1914.2
3322,1914.19
3323,1914.19
3324,1914.19
3325,1915.47
3326,1915.81
3327,1915.2
3328,1915.87
3329,1915.99
3330,1914.41
3331,1914.41
3332,1914.59
3333,1914.41
3334,1913.81
3335,1913.53
3336,1913.79
3337,1913.6
3338,1913.43
3339,1913.3
3340,1913.3
3341,1913.3
3342,1912.82
3343,1914.13
3344,1914.12
3345,1914.12
3346,1912.96
3347,1912.96
3348,1913.38
3349,1913.59
3350,1912.6
3351,1912.68
3352,1913.77
3353,1913.98
3354,1913.82
3355,1913.99
3356,1912.81
3357,1912.14
3358,1912.8
3359,1913.09
3360,1913.37
3361,1913.18
3362,1913.4
3363,1914.0
3364,1914.0
3365,1914.05
3366,1913.81
3367,1913.8
3368,1913.4
3369,1913.62
3370,1912.63
3371,1912.57
3372,1912.56
3373,1912.05
3374,1912.57
3375,1913.15
3376,1913.52
3377,1913.52
3378,1913.8
3379,1913.95
3380,1913.8
3381,1913.66
3382,1913.61
3383,1913.51
3384,1913.71
3385,1913.7
3386,1913.9
3387,1913.91
3388,1913.71
3389,1913.99
3390,1914.0
3391,1913.79
3392,1913.8
3393,1914.0
3394,1914.08
3395,1913.95
3396,1914.31
3397,1914.31
3398,1914.04
3399,1914.05
3400,1914.35
3401,1914.49
3402,1915.16
3403,1915.22
3404,1915.76
3405,1914.0
3406,1914.54
3407,1914.39
3408,1914.79
3409,1914.8
3410,1914.78
3411,1914.6
3412,1914.73
3413,1914.73
3414,1914.36
3415,1914.2
3416,1914.39
3417,1914.4
3418,1914.4
3419,1914.39
3420,1914.21
3421,1913.88
3422,1914.19
3423,1914.2
3424,1914.02
3425,1914.19
3426,1914.0
3427,1913.6
3428,1914.37
3429,1914.38
3430,1915.61
3431,1915.41
3432,1915.54
3433,1915.54
3434,1915.66
3435,1915.8
3436,1915.38
3437,1915.8
3438,1916.94
3439,1917.08
3440,1917.28
3441,1916.44
3442,1916.25
3443,1916.36
3444,1916.35
3445,1916.2
3446,1915.81
3447,1916.32
3448,1916.2
3449,1916.2
3450,1916.4
3451,1916.74
3452,1916.74
3453,1916.01
3454,1915.71
3455,1915.63
3456,1915.62
3457,1914.61
3458,1913.12
3459,1913.41
3460,1912.76
3461,1913.05
3462,1912.59
3463,1912.14
3464,1911.99
3465,1912.59
3466,1913.0
3467,1913.68
3468,1913.6
3469,1913.42
3470,1913.69
3471,1913.6
3472,1912.85
3473,1912.39
3474,1912.8
3475,1912.22
3476,1911.99
3477,1911.99
3478,1911.81
3479,1911.35
3480,1911.85
3481,1912.72
3482,1912.67
3483,1913.54
3484,1914.36
3485,1914.56
3486,1914.56
3487,1914.4
3488,1914.41
3489,1914.18
3490,1914.18
3491,1914.18
3492,1914.94
3493,1915.49
3494,1915.49
3495,1915.65
3496,1915.05
3497,1915.71
3498,1915.84
3499,1916.06
3500,1915.86
3501,1915.86
3502,1915.2
3503,1914.94
3504,1914.59
3505,1915.61
3506,1915.4
3507,1915.44
3508,1915.4
3509,1915.44
3510,1915.39
3511,1915.79
3512,1916.0
3513,1916.64
3514,1915.99
3515,1916.75
3516,1916.98
3517,1917.0
3518,1916.2
3519,1916.22
3520,1916.01
3521,1916.07
3522,1916.4
3523,1917.1
3524,1916.64
3525,1917.43
3526,1917.99
3527,1917.59
3528,1917.4
3529,1917.01
3530,1916.8
3531,1916.23
3532,1916.23
3533,1916.64
3534,1916.6
3535,1916.03
3536,1915.78
3537,1916.61
3538,1916.64
3539,1916.92
3540,1917.39
3541,1917.2
3542,1917.88
3543,1917.87
3544,1918.31
3545,1918.12
3546,1917.4
3547,1917.4
3548,1917.92
3549,1917.21
3550,1917.21
3551,1916.85
3552,1918.05
3553,1917.12
3554,1917.12
3555,1915.97
3556,1917.2
3557,1917.0
3558,1917.19
3559,1916.21
3560,1915.74
3561,1916.17
3562,1916.6
3563,1916.07
3564,1916.07
3565,1916.07
3566,1916.06
3567,1917.41
3568,1916.6
3569,1916.61
3570,1917.0
3571,1916.04
3572,1915.6
3573,1915.6
3574,1915.5
3575,1915.95
3576,1915.73
3577,1915.73
3578,1916.27
3579,1915.82
3580,1915.82
3581,1916.2
3582,1916.38
3583,1916.39
3584,1916.38
3585,1916.21
3586,1915.97
3587,1915.46
3588,1916.0
3589,1916.01
3590,1916.02
3591,1916.2
3592,1915.4
3593,1915.0
3594,1916.73
3595,1916.91
3596,1916.99
3597,1916.79
3598,1916.79
3599,1916.61
3600,1916.79
3601,1917.04
3602,1916.8
3603,1916.79
3604,1916.42
3605,1917.39
3606,1917.21
3607,1917.29
3608,1917.3
3609,1917.3
3610,1917.2
3611,1917.4
3612,1917.51
3613,1917.51
3614,1917.51
3615,1917.75
3616,1917.92
3617,1917.88
3618,1917.52
3619,1917.8
3620,1917.62
3621,1917.6
